iter 1250, lr: 0.2, attr_lr: 0, batch_loss: 0.63240712240793, train_err: 0.203125, grad_norm: 0.00018351626588241
iter 2311, lr: 0.2, attr_lr: 0, batch_loss: 0.6280806916466, train_err: 0.17578125, grad_norm: 0.00012095825132084
iter 2312, lr: 0.2, attr_lr: 0, batch_loss: 0.62957427578606, train_err: 0.1796875, grad_norm: 8.424846651301e-05
iter 2313, lr: 0.2, attr_lr: 0, batch_loss: 0.6284088486692, train_err: 0.203125, grad_norm: 0.00011138559575869
iter 2314, lr: 0.2, attr_lr: 0, batch_loss: 0.63246639054168, train_err: 0.2109375, grad_norm: 9.7845015697569e-05
iter 2315, lr: 0.2, attr_lr: 0, batch_loss: 0.62778926598464, train_err: 0.197265625, grad_norm: 0.00012122724855143
iter 2316, lr: 0.2, attr_lr: 0, batch_loss: 0.62423056757096, train_err: 0.203125, grad_norm: 0.0001169684029895
iter 2317, lr: 0.2, attr_lr: 0, batch_loss: 0.62896498800402, train_err: 0.19140625, grad_norm: 0.00011454012903877
iter 2318, lr: 0.2, attr_lr: 0, batch_loss: 0.62981923229851, train_err: 0.21875, grad_norm: 0.00010358219076017
iter 2319, lr: 0.2, attr_lr: 0, batch_loss: 0.62819895316602, train_err: 0.19140625, grad_norm: 0.00010277975716752
iter 2320, lr: 0.2, attr_lr: 0, batch_loss: 0.6333816336411, train_err: 0.193359375, grad_norm: 9.4196706446093e-05
iter 2321, lr: 0.2, attr_lr: 0, batch_loss: 0.62861654390918, train_err: 0.19921875, grad_norm: 9.4555918699948e-05
iter 2322, lr: 0.2, attr_lr: 0, batch_loss: 0.62792273009287, train_err: 0.162109375, grad_norm: 0.00010970768168629
iter 2323, lr: 0.2, attr_lr: 0, batch_loss: 0.63047465760279, train_err: 0.19140625, grad_norm: 0.00010149088270287
iter 2324, lr: 0.2, attr_lr: 0, batch_loss: 0.63595446797634, train_err: 0.21875, grad_norm: 8.8909149523807e-05
iter 2325, lr: 0.2, attr_lr: 0, batch_loss: 0.6262182730314, train_err: 0.177734375, grad_norm: 0.00011103371793987
iter 2326, lr: 0.2, attr_lr: 0, batch_loss: 0.62262931498729, train_err: 0.166015625, grad_norm: 0.00010321758937005
iter 2327, lr: 0.2, attr_lr: 0, batch_loss: 0.63127866320349, train_err: 0.18359375, grad_norm: 9.6060275487259e-05
iter 2328, lr: 0.2, attr_lr: 0, batch_loss: 0.62866797634359, train_err: 0.1953125, grad_norm: 9.6933092943814e-05
iter 2329, lr: 0.2, attr_lr: 0, batch_loss: 0.63769249375866, train_err: 0.216796875, grad_norm: 9.2063875233664e-05
iter 2330, lr: 0.2, attr_lr: 0, batch_loss: 0.62334171392441, train_err: 0.18359375, grad_norm: 0.00013092327143561
iter 2331, lr: 0.2, attr_lr: 0, batch_loss: 0.62820285633883, train_err: 0.205078125, grad_norm: 0.00010059815020688
iter 2332, lr: 0.2, attr_lr: 0, batch_loss: 0.62132112158897, train_err: 0.15625, grad_norm: 0.00010506668057811
iter 2333, lr: 0.2, attr_lr: 0, batch_loss: 0.63630526656847, train_err: 0.201171875, grad_norm: 8.2708060612754e-05
iter 2334, lr: 0.2, attr_lr: 0, batch_loss: 0.6315147667851, train_err: 0.20703125, grad_norm: 9.6877407476013e-05
iter 2335, lr: 0.2, attr_lr: 0, batch_loss: 0.62399388155203, train_err: 0.197265625, grad_norm: 0.00011673460442214
iter 2336, lr: 0.2, attr_lr: 0, batch_loss: 0.63800244660716, train_err: 0.22265625, grad_norm: 8.2818540681672e-05
iter 2337, lr: 0.2, attr_lr: 0, batch_loss: 0.62818372636567, train_err: 0.181640625, grad_norm: 9.7361401540717e-05
iter 2338, lr: 0.2, attr_lr: 0, batch_loss: 0.62864442953321, train_err: 0.2109375, grad_norm: 0.00010681057183424
iter 2339, lr: 0.2, attr_lr: 0, batch_loss: 0.63019604016949, train_err: 0.189453125, grad_norm: 0.00010566286005673
iter 2340, lr: 0.2, attr_lr: 0, batch_loss: 0.62610653168854, train_err: 0.1953125, grad_norm: 9.4205023173563e-05
iter 2341, lr: 0.2, attr_lr: 0, batch_loss: 0.62824898324013, train_err: 0.181640625, grad_norm: 9.4375886505739e-05
iter 2342, lr: 0.2, attr_lr: 0, batch_loss: 0.62746868021981, train_err: 0.197265625, grad_norm: 0.00010963008144247
iter 2343, lr: 0.2, attr_lr: 0, batch_loss: 0.62958629908199, train_err: 0.203125, grad_norm: 9.2521021153881e-05
iter 2344, lr: 0.2, attr_lr: 0, batch_loss: 0.62634187426256, train_err: 0.205078125, grad_norm: 0.00011462564213573
iter 2345, lr: 0.2, attr_lr: 0, batch_loss: 0.62657577205827, train_err: 0.1875, grad_norm: 0.0001099393334515
iter 2346, lr: 0.2, attr_lr: 0, batch_loss: 0.63312839106476, train_err: 0.185546875, grad_norm: 8.7409473639516e-05
iter 2347, lr: 0.2, attr_lr: 0, batch_loss: 0.62398100246903, train_err: 0.197265625, grad_norm: 0.00013349803103834
iter 2348, lr: 0.2, attr_lr: 0, batch_loss: 0.63183784602115, train_err: 0.19921875, grad_norm: 9.2429836589824e-05
iter 2349, lr: 0.2, attr_lr: 0, batch_loss: 0.62679111723553, train_err: 0.1875, grad_norm: 9.834987864875e-05
iter 2350, lr: 0.2, attr_lr: 0, batch_loss: 0.63043548893053, train_err: 0.205078125, grad_norm: 9.9889824479967e-05
Testing... 
average test_loss = 0.6270455446389, average test_pred_err = 0.181
iter 2351, lr: 0.2, attr_lr: 0, batch_loss: 0.63248914553714, train_err: 0.228515625, grad_norm: 0.00010795347841832
iter 2352, lr: 0.2, attr_lr: 0, batch_loss: 0.62830610452561, train_err: 0.166015625, grad_norm: 0.00010065320075865
iter 2353, lr: 0.2, attr_lr: 0, batch_loss: 0.62832089122164, train_err: 0.212890625, grad_norm: 0.0001153039522389
iter 2354, lr: 0.2, attr_lr: 0, batch_loss: 0.63294662826439, train_err: 0.193359375, grad_norm: 9.1942150834091e-05
iter 2355, lr: 0.2, attr_lr: 0, batch_loss: 0.63013673424594, train_err: 0.20703125, grad_norm: 0.00011579380266362
iter 2356, lr: 0.2, attr_lr: 0, batch_loss: 0.63295746824781, train_err: 0.19921875, grad_norm: 8.7779499221292e-05
iter 2357, lr: 0.2, attr_lr: 0, batch_loss: 0.63164378025019, train_err: 0.197265625, grad_norm: 0.00010736937323419
iter 2358, lr: 0.2, attr_lr: 0, batch_loss: 0.63234674284231, train_err: 0.228515625, grad_norm: 0.00011637184119394
iter 2359, lr: 0.2, attr_lr: 0, batch_loss: 0.63124117007528, train_err: 0.205078125, grad_norm: 0.00010714128621374
iter 2360, lr: 0.2, attr_lr: 0, batch_loss: 0.62589303447212, train_err: 0.203125, grad_norm: 0.00011980392634627
iter 2361, lr: 0.2, attr_lr: 0, batch_loss: 0.63493633479552, train_err: 0.234375, grad_norm: 9.1125149745324e-05
iter 2362, lr: 0.2, attr_lr: 0, batch_loss: 0.63452462662226, train_err: 0.208984375, grad_norm: 9.9130812889876e-05
iter 2363, lr: 0.2, attr_lr: 0, batch_loss: 0.63106634467601, train_err: 0.181640625, grad_norm: 8.3498954134307e-05
iter 2364, lr: 0.2, attr_lr: 0, batch_loss: 0.63171285028101, train_err: 0.23046875, grad_norm: 9.6022270404827e-05
iter 2365, lr: 0.2, attr_lr: 0, batch_loss: 0.63247536514406, train_err: 0.1796875, grad_norm: 7.3666037734349e-05
iter 2366, lr: 0.2, attr_lr: 0, batch_loss: 0.62848772564599, train_err: 0.197265625, grad_norm: 9.9891353793854e-05
iter 2367, lr: 0.2, attr_lr: 0, batch_loss: 0.6281586242557, train_err: 0.19921875, grad_norm: 0.00010102403881858
iter 2368, lr: 0.2, attr_lr: 0, batch_loss: 0.63634343673666, train_err: 0.23046875, grad_norm: 9.2069116786952e-05
iter 2369, lr: 0.2, attr_lr: 0, batch_loss: 0.62771393261856, train_err: 0.162109375, grad_norm: 0.00010548802203141
iter 2370, lr: 0.2, attr_lr: 0, batch_loss: 0.63081670983831, train_err: 0.220703125, grad_norm: 0.00011256355317109
iter 2371, lr: 0.2, attr_lr: 0, batch_loss: 0.63178741173133, train_err: 0.189453125, grad_norm: 9.0799532011699e-05
iter 2372, lr: 0.2, attr_lr: 0, batch_loss: 0.62678717386186, train_err: 0.185546875, grad_norm: 8.2209413341212e-05
iter 2373, lr: 0.2, attr_lr: 0, batch_loss: 0.61815528004994, train_err: 0.16015625, grad_norm: 0.00012540961541081
iter 2374, lr: 0.2, attr_lr: 0, batch_loss: 0.6264906243196, train_err: 0.203125, grad_norm: 9.9752534377858e-05
iter 2375, lr: 0.2, attr_lr: 0, batch_loss: 0.62987107203778, train_err: 0.203125, grad_norm: 9.8007452149296e-05
iter 2376, lr: 0.2, attr_lr: 0, batch_loss: 0.63223108660117, train_err: 0.1953125, grad_norm: 9.5136808593672e-05
iter 2377, lr: 0.2, attr_lr: 0, batch_loss: 0.62531474682924, train_err: 0.177734375, grad_norm: 0.00011132790061403
iter 2378, lr: 0.2, attr_lr: 0, batch_loss: 0.63493340109972, train_err: 0.193359375, grad_norm: 7.0663106785792e-05
iter 2379, lr: 0.2, attr_lr: 0, batch_loss: 0.62908519440376, train_err: 0.17578125, grad_norm: 9.6579362957535e-05
iter 2380, lr: 0.2, attr_lr: 0, batch_loss: 0.63004801949132, train_err: 0.193359375, grad_norm: 0.00010991432861598
iter 2381, lr: 0.2, attr_lr: 0, batch_loss: 0.63307085185982, train_err: 0.205078125, grad_norm: 8.9740445001446e-05
iter 2382, lr: 0.2, attr_lr: 0, batch_loss: 0.63204856514094, train_err: 0.21484375, grad_norm: 0.00010373920001266
iter 2383, lr: 0.2, attr_lr: 0, batch_loss: 0.62636668874155, train_err: 0.173828125, grad_norm: 0.00011511269382556
iter 2384, lr: 0.2, attr_lr: 0, batch_loss: 0.6329661669431, train_err: 0.20703125, grad_norm: 8.0085808347847e-05
iter 2385, lr: 0.2, attr_lr: 0, batch_loss: 0.63047024965876, train_err: 0.203125, grad_norm: 9.335005426326e-05
iter 2386, lr: 0.2, attr_lr: 0, batch_loss: 0.63386577082531, train_err: 0.19921875, grad_norm: 8.4930221205111e-05
iter 2387, lr: 0.2, attr_lr: 0, batch_loss: 0.63265701943121, train_err: 0.228515625, grad_norm: 0.00010503066525597
iter 2388, lr: 0.2, attr_lr: 0, batch_loss: 0.63023627367819, train_err: 0.1953125, grad_norm: 9.1368915490773e-05
iter 2389, lr: 0.2, attr_lr: 0, batch_loss: 0.63539773396206, train_err: 0.1953125, grad_norm: 8.943962816959e-05
iter 2390, lr: 0.2, attr_lr: 0, batch_loss: 0.62564122520991, train_err: 0.189453125, grad_norm: 0.00011696724335048
iter 2391, lr: 0.2, attr_lr: 0, batch_loss: 0.62747487514492, train_err: 0.1953125, grad_norm: 0.00010177631123393
iter 2392, lr: 0.2, attr_lr: 0, batch_loss: 0.62176508211493, train_err: 0.171875, grad_norm: 0.00011189341615983
iter 2393, lr: 0.2, attr_lr: 0, batch_loss: 0.62842567181818, train_err: 0.177734375, grad_norm: 8.7396741746749e-05
iter 2394, lr: 0.2, attr_lr: 0, batch_loss: 0.63466716938152, train_err: 0.18359375, grad_norm: 8.9666983575585e-05
iter 2395, lr: 0.2, attr_lr: 0, batch_loss: 0.63055185510132, train_err: 0.197265625, grad_norm: 0.00010506780494119
iter 2396, lr: 0.2, attr_lr: 0, batch_loss: 0.6347204570723, train_err: 0.20703125, grad_norm: 0.00010355825251957
iter 2397, lr: 0.2, attr_lr: 0, batch_loss: 0.63713935229616, train_err: 0.232421875, grad_norm: 9.1592307831298e-05
iter 2398, lr: 0.2, attr_lr: 0, batch_loss: 0.62743408869575, train_err: 0.203125, grad_norm: 0.00011249819275263
iter 2399, lr: 0.2, attr_lr: 0, batch_loss: 0.62808347426264, train_err: 0.1640625, grad_norm: 0.00010007048293482
iter 2400, lr: 0.2, attr_lr: 0, batch_loss: 0.63036052572514, train_err: 0.208984375, grad_norm: 9.9252059029934e-05
Testing... 
average test_loss = 0.62300398142559, average test_pred_err = 0.145
Snapshotting A_model... done
iter 2401, lr: 0.2, attr_lr: 0, batch_loss: 0.62592118870971, train_err: 0.21875, grad_norm: 0.00011017772024623
iter 2402, lr: 0.2, attr_lr: 0, batch_loss: 0.63771954698049, train_err: 0.189453125, grad_norm: 6.8704156575328e-05
iter 2403, lr: 0.2, attr_lr: 0, batch_loss: 0.62597658939583, train_err: 0.201171875, grad_norm: 0.00012258488059118
iter 2404, lr: 0.2, attr_lr: 0, batch_loss: 0.63694064653753, train_err: 0.22265625, grad_norm: 7.4058640046557e-05
iter 2405, lr: 0.2, attr_lr: 0, batch_loss: 0.63501433091295, train_err: 0.203125, grad_norm: 8.5793983746057e-05
iter 2406, lr: 0.2, attr_lr: 0, batch_loss: 0.63255580769202, train_err: 0.220703125, grad_norm: 0.00010100908083941
iter 2407, lr: 0.2, attr_lr: 0, batch_loss: 0.62940369017728, train_err: 0.203125, grad_norm: 0.0001051137660064
iter 2408, lr: 0.2, attr_lr: 0, batch_loss: 0.63255198936294, train_err: 0.16796875, grad_norm: 0.00010474711505634
iter 2409, lr: 0.2, attr_lr: 0, batch_loss: 0.63292718229421, train_err: 0.21484375, grad_norm: 9.8534837296501e-05
iter 2410, lr: 0.2, attr_lr: 0, batch_loss: 0.63366215521721, train_err: 0.193359375, grad_norm: 8.0233288501572e-05
iter 2411, lr: 0.2, attr_lr: 0, batch_loss: 0.62750464289186, train_err: 0.1875, grad_norm: 0.00010394763854447
iter 2412, lr: 0.2, attr_lr: 0, batch_loss: 0.63569313305236, train_err: 0.21875, grad_norm: 7.6213867088658e-05
iter 2413, lr: 0.2, attr_lr: 0, batch_loss: 0.6321470155352, train_err: 0.1875, grad_norm: 8.5213402550047e-05
iter 2414, lr: 0.2, attr_lr: 0, batch_loss: 0.62647143619254, train_err: 0.21875, grad_norm: 0.00010678466940394
iter 2415, lr: 0.2, attr_lr: 0, batch_loss: 0.6291264968185, train_err: 0.1953125, grad_norm: 0.00011176148382368
iter 2416, lr: 0.2, attr_lr: 0, batch_loss: 0.63340859320299, train_err: 0.212890625, grad_norm: 7.6862417507785e-05
iter 2417, lr: 0.2, attr_lr: 0, batch_loss: 0.62552726063042, train_err: 0.19140625, grad_norm: 9.5866270829475e-05
iter 2418, lr: 0.2, attr_lr: 0, batch_loss: 0.63400694261289, train_err: 0.220703125, grad_norm: 8.0267319260257e-05
iter 2419, lr: 0.2, attr_lr: 0, batch_loss: 0.62605117917966, train_err: 0.19140625, grad_norm: 0.000103375667935
iter 2420, lr: 0.2, attr_lr: 0, batch_loss: 0.62894400474359, train_err: 0.185546875, grad_norm: 0.00010257770751351
iter 2421, lr: 0.2, attr_lr: 0, batch_loss: 0.63149577978076, train_err: 0.185546875, grad_norm: 9.1626041091358e-05
iter 2422, lr: 0.2, attr_lr: 0, batch_loss: 0.63277452576633, train_err: 0.208984375, grad_norm: 8.0137364902763e-05
iter 2423, lr: 0.2, attr_lr: 0, batch_loss: 0.63101789336279, train_err: 0.216796875, grad_norm: 0.00010823285470035
iter 2424, lr: 0.2, attr_lr: 0, batch_loss: 0.63476609519324, train_err: 0.22265625, grad_norm: 9.8091066615303e-05
iter 2425, lr: 0.2, attr_lr: 0, batch_loss: 0.63342852865867, train_err: 0.208984375, grad_norm: 9.4340571754302e-05
iter 2426, lr: 0.2, attr_lr: 0, batch_loss: 0.6244390755866, train_err: 0.181640625, grad_norm: 9.5840009155123e-05
iter 2427, lr: 0.2, attr_lr: 0, batch_loss: 0.62835927733198, train_err: 0.19921875, grad_norm: 0.0001006231793276
iter 2428, lr: 0.2, attr_lr: 0, batch_loss: 0.63170195840436, train_err: 0.203125, grad_norm: 7.9276375572494e-05
iter 2429, lr: 0.2, attr_lr: 0, batch_loss: 0.62301826568954, train_err: 0.171875, grad_norm: 0.00010873183145539
iter 2430, lr: 0.2, attr_lr: 0, batch_loss: 0.6315998083164, train_err: 0.234375, grad_norm: 9.6438608559203e-05
iter 2431, lr: 0.2, attr_lr: 0, batch_loss: 0.6333644706411, train_err: 0.20703125, grad_norm: 9.0525713833189e-05
iter 2432, lr: 0.2, attr_lr: 0, batch_loss: 0.63343121428061, train_err: 0.1953125, grad_norm: 0.00011124959028067
iter 2433, lr: 0.2, attr_lr: 0, batch_loss: 0.62559981430488, train_err: 0.16796875, grad_norm: 0.00011101179835454
iter 2434, lr: 0.2, attr_lr: 0, batch_loss: 0.6296241074206, train_err: 0.21484375, grad_norm: 0.00010010644933549
iter 2435, lr: 0.2, attr_lr: 0, batch_loss: 0.62833321808513, train_err: 0.19140625, grad_norm: 0.00010820712424594
iter 2436, lr: 0.2, attr_lr: 0, batch_loss: 0.63808321507527, train_err: 0.248046875, grad_norm: 8.5835780027782e-05
iter 2437, lr: 0.2, attr_lr: 0, batch_loss: 0.6293967742181, train_err: 0.216796875, grad_norm: 0.00010982702762367
iter 2438, lr: 0.2, attr_lr: 0, batch_loss: 0.63174670399631, train_err: 0.2578125, grad_norm: 0.00011826289341575
iter 2439, lr: 0.2, attr_lr: 0, batch_loss: 0.62356571426124, train_err: 0.1640625, grad_norm: 0.00010133857460526
iter 2440, lr: 0.2, attr_lr: 0, batch_loss: 0.62760863013487, train_err: 0.203125, grad_norm: 9.6577808277786e-05
iter 2441, lr: 0.2, attr_lr: 0, batch_loss: 0.62996362216875, train_err: 0.1875, grad_norm: 8.9296979742033e-05
iter 2442, lr: 0.2, attr_lr: 0, batch_loss: 0.6373958280973, train_err: 0.201171875, grad_norm: 7.5323559306462e-05
iter 2443, lr: 0.2, attr_lr: 0, batch_loss: 0.62875165106067, train_err: 0.21484375, grad_norm: 8.4528810784725e-05
iter 2444, lr: 0.2, attr_lr: 0, batch_loss: 0.63322306700664, train_err: 0.212890625, grad_norm: 9.526493116805e-05
iter 2445, lr: 0.2, attr_lr: 0, batch_loss: 0.63377685404067, train_err: 0.21484375, grad_norm: 7.7421799681203e-05
iter 2446, lr: 0.2, attr_lr: 0, batch_loss: 0.63152360101943, train_err: 0.189453125, grad_norm: 8.2163665241943e-05
iter 2447, lr: 0.2, attr_lr: 0, batch_loss: 0.62736136728468, train_err: 0.201171875, grad_norm: 9.261977611845e-05
iter 2448, lr: 0.2, attr_lr: 0, batch_loss: 0.62770577895539, train_err: 0.193359375, grad_norm: 8.998494525197e-05
iter 2449, lr: 0.2, attr_lr: 0, batch_loss: 0.63419860386141, train_err: 0.193359375, grad_norm: 7.6442722497594e-05
iter 2450, lr: 0.2, attr_lr: 0, batch_loss: 0.62935292347386, train_err: 0.20703125, grad_norm: 0.0001038280092293
Testing... 
average test_loss = 0.62190010340366, average test_pred_err = 0.152
iter 2451, lr: 0.2, attr_lr: 0, batch_loss: 0.63527479960089, train_err: 0.21484375, grad_norm: 8.549543034181e-05
iter 2452, lr: 0.2, attr_lr: 0, batch_loss: 0.63004035059918, train_err: 0.203125, grad_norm: 9.1779888583229e-05
iter 2453, lr: 0.2, attr_lr: 0, batch_loss: 0.63234285704933, train_err: 0.208984375, grad_norm: 9.5976180712517e-05
iter 2454, lr: 0.2, attr_lr: 0, batch_loss: 0.62774561294123, train_err: 0.22265625, grad_norm: 9.8740130876996e-05
iter 2455, lr: 0.2, attr_lr: 0, batch_loss: 0.6284162089905, train_err: 0.19140625, grad_norm: 9.1451743376403e-05
iter 2456, lr: 0.2, attr_lr: 0, batch_loss: 0.63627138137895, train_err: 0.251953125, grad_norm: 9.5925563077988e-05
iter 2457, lr: 0.2, attr_lr: 0, batch_loss: 0.63155876758314, train_err: 0.20703125, grad_norm: 9.1993453680393e-05
iter 2458, lr: 0.2, attr_lr: 0, batch_loss: 0.63367388500592, train_err: 0.232421875, grad_norm: 9.9027696799144e-05
iter 2459, lr: 0.2, attr_lr: 0, batch_loss: 0.63107964572446, train_err: 0.1796875, grad_norm: 7.6912573053939e-05
iter 2460, lr: 0.2, attr_lr: 0, batch_loss: 0.62733214428039, train_err: 0.21484375, grad_norm: 9.9139691379617e-05
iter 2461, lr: 0.2, attr_lr: 0, batch_loss: 0.63126946475591, train_err: 0.205078125, grad_norm: 0.00010262124432448
iter 2462, lr: 0.2, attr_lr: 0, batch_loss: 0.62829583145783, train_err: 0.17578125, grad_norm: 9.0537415166618e-05
iter 2463, lr: 0.2, attr_lr: 0, batch_loss: 0.62402808367216, train_err: 0.1875, grad_norm: 0.0001206019265505
iter 2464, lr: 0.2, attr_lr: 0, batch_loss: 0.63649685840971, train_err: 0.19921875, grad_norm: 7.8884040658015e-05
iter 2465, lr: 0.2, attr_lr: 0, batch_loss: 0.6353486815414, train_err: 0.216796875, grad_norm: 8.1633441931777e-05
iter 2466, lr: 0.2, attr_lr: 0, batch_loss: 0.63195684981304, train_err: 0.2265625, grad_norm: 9.4752937240141e-05
iter 2467, lr: 0.2, attr_lr: 0, batch_loss: 0.63196926427537, train_err: 0.205078125, grad_norm: 9.8956835333745e-05
iter 2468, lr: 0.2, attr_lr: 0, batch_loss: 0.62895108988231, train_err: 0.177734375, grad_norm: 0.00010317814384583
iter 2469, lr: 0.2, attr_lr: 0, batch_loss: 0.62302549601725, train_err: 0.1953125, grad_norm: 0.00011352676684406
iter 2470, lr: 0.2, attr_lr: 0, batch_loss: 0.62348430278894, train_err: 0.1953125, grad_norm: 0.00011699959339232
iter 2471, lr: 0.2, attr_lr: 0, batch_loss: 0.63348681223831, train_err: 0.216796875, grad_norm: 9.7151484058092e-05
iter 2472, lr: 0.2, attr_lr: 0, batch_loss: 0.63128798500852, train_err: 0.1875, grad_norm: 8.7443207891909e-05
iter 2473, lr: 0.2, attr_lr: 0, batch_loss: 0.63010306958965, train_err: 0.19140625, grad_norm: 9.4089506212028e-05
iter 2474, lr: 0.2, attr_lr: 0, batch_loss: 0.63444304008034, train_err: 0.22265625, grad_norm: 8.8929991830792e-05
iter 2475, lr: 0.2, attr_lr: 0, batch_loss: 0.6329928259288, train_err: 0.220703125, grad_norm: 7.8972962913257e-05
iter 2476, lr: 0.2, attr_lr: 0, batch_loss: 0.62753069055213, train_err: 0.201171875, grad_norm: 9.5718188122241e-05
iter 2477, lr: 0.2, attr_lr: 0, batch_loss: 0.63095675634624, train_err: 0.212890625, grad_norm: 9.8871859685357e-05
iter 2478, lr: 0.2, attr_lr: 0, batch_loss: 0.6272073369642, train_err: 0.193359375, grad_norm: 9.5777293788027e-05
iter 2479, lr: 0.2, attr_lr: 0, batch_loss: 0.62937102418823, train_err: 0.197265625, grad_norm: 0.00010101822261378
iter 2480, lr: 0.2, attr_lr: 0, batch_loss: 0.63201701344823, train_err: 0.2265625, grad_norm: 9.9080612716286e-05
iter 2481, lr: 0.2, attr_lr: 0, batch_loss: 0.62854917741898, train_err: 0.197265625, grad_norm: 9.003216634216e-05
iter 2482, lr: 0.2, attr_lr: 0, batch_loss: 0.62306013478839, train_err: 0.173828125, grad_norm: 9.7690890355487e-05
iter 2483, lr: 0.2, attr_lr: 0, batch_loss: 0.62878389899887, train_err: 0.177734375, grad_norm: 9.1200388654505e-05
iter 2484, lr: 0.2, attr_lr: 0, batch_loss: 0.63111211052234, train_err: 0.20703125, grad_norm: 9.582585715854e-05
