Creating model... done
Training with snapshotting enabled... 
Testing... 
test_loss = 0.75552588701248, test_pred_err = 0.4921875
iter 1, lr: 2, attr_lr: 0, batch_loss: 0.74227534234524, train_err: 0.484375, grad_norm: 0.084692731499672, mem: 6276.236328125
iter 3095, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.49139834940434, train_err: 0.28125, grad_norm: 0.4712932407856, mem: 18933.701171875
iter 3096, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.55411505699158, train_err: 0.265625, grad_norm: 0.48111453652382, mem: 24013.282226562
iter 3097, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.53979378938675, train_err: 0.3203125, grad_norm: 0.44727060198784, mem: 16455.963867188
iter 3098, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.52340343594551, train_err: 0.34375, grad_norm: 0.41059365868568, mem: 22716.165039062
iter 3099, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.50940574705601, train_err: 0.28125, grad_norm: 0.35993379354477, mem: 15153.25
iter 3100, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.51588456332684, train_err: 0.25, grad_norm: 0.49572083353996, mem: 18345.587890625
Testing... 
test_loss = 0.31593266129494, test_pred_err = 0.125
Snapshotting C_model... done
iter 3101, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.55400866270065, train_err: 0.3046875, grad_norm: 0.4767492711544, mem: 24073.666992188
iter 3102, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.52718782424927, train_err: 0.265625, grad_norm: 0.50852817296982, mem: 13119.65625
iter 3103, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.43857821822166, train_err: 0.2265625, grad_norm: 0.34895974397659, mem: 18932.299804688
iter 3104, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.49791571497917, train_err: 0.265625, grad_norm: 0.56691735982895, mem: 24012.66015625
iter 3105, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.5220989137888, train_err: 0.2265625, grad_norm: 0.41787767410278, mem: 16456.955078125
iter 3106, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.55721062421799, train_err: 0.296875, grad_norm: 0.44144600629807, mem: 22716.266601562
iter 3107, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.54989182949066, train_err: 0.3046875, grad_norm: 0.55795240402222, mem: 15150.92578125
iter 3108, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.51571223139763, train_err: 0.2734375, grad_norm: 0.40968015789986, mem: 20238.706054688
iter 3109, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.56776742637157, train_err: 0.2890625, grad_norm: 0.51097083091736, mem: 24619.810546875
iter 3110, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.46437428891659, train_err: 0.25, grad_norm: 0.35643163323402, mem: 16454.833984375
iter 3111, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.5012010037899, train_err: 0.2421875, grad_norm: 0.42397364974022, mem: 22718.66015625
iter 3112, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.54291209578514, train_err: 0.3125, grad_norm: 0.47272086143494, mem: 15155.188476562
iter 3113, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.50650718808174, train_err: 0.2734375, grad_norm: 0.41759815812111, mem: 20241.25390625
iter 3114, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.52156782150269, train_err: 0.2265625, grad_norm: 0.39911559224129, mem: 24013.404296875
iter 3115, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.48955750465393, train_err: 0.2578125, grad_norm: 0.41718128323555, mem: 16455.620117188
iter 3116, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.50449106097221, train_err: 0.28125, grad_norm: 0.32758346199989, mem: 22714.590820312
iter 3117, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.51916441321373, train_err: 0.296875, grad_norm: 0.41298097372055, mem: 15153.909179688
iter 3118, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.54070162773132, train_err: 0.2890625, grad_norm: 0.4449175298214, mem: 20235.58984375
iter 3119, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.58757631480694, train_err: 0.34375, grad_norm: 0.47939732670784, mem: 12676.744140625
iter 3120, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.48427838087082, train_err: 0.21875, grad_norm: 0.49812397360802, mem: 16454.430664062
iter 3121, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.55897802114487, train_err: 0.265625, grad_norm: 0.47935143113136, mem: 22716.26953125
iter 3122, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.44252890348434, train_err: 0.2421875, grad_norm: 0.33279973268509, mem: 15153.397460938
iter 3123, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.45862433314323, train_err: 0.234375, grad_norm: 0.49197971820831, mem: 20235.490234375
iter 3124, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.45652490854263, train_err: 0.2265625, grad_norm: 0.44168442487717, mem: 12678.091796875
iter 3125, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.51469588279724, train_err: 0.2578125, grad_norm: 0.43164387345314, mem: 18933.913085938
iter 3126, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.54297488927841, train_err: 0.234375, grad_norm: 0.4961000084877, mem: 24012.563476562
iter 3127, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.56871616840363, train_err: 0.3359375, grad_norm: 0.47129592299461, mem: 16455.647460938
iter 3128, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.53864255547523, train_err: 0.28125, grad_norm: 0.47398287057877, mem: 20255.4140625
iter 3129, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.55664283037186, train_err: 0.3515625, grad_norm: 0.48381501436234, mem: 12676.82421875
iter 3130, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.58828037977219, train_err: 0.28125, grad_norm: 0.52606588602066, mem: 18933.470703125
iter 3131, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.47983494400978, train_err: 0.21875, grad_norm: 0.50459080934525, mem: 22129.205078125
iter 3132, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.53708526492119, train_err: 0.2890625, grad_norm: 0.42624166607857, mem: 14562.1796875
iter 3133, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.44676373898983, train_err: 0.2421875, grad_norm: 0.3714300096035, mem: 20826.583984375
iter 3134, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.49781596660614, train_err: 0.234375, grad_norm: 0.40531453490257, mem: 22378.297851562
iter 3135, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.50340294837952, train_err: 0.2421875, grad_norm: 0.45627900958061, mem: 18344.969726562
iter 3136, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.50785931944847, train_err: 0.2265625, grad_norm: 0.44926670193672, mem: 24599.7890625
iter 3137, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.5081050992012, train_err: 0.2890625, grad_norm: 0.37487885355949, mem: 14563.63671875
iter 3138, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.54567846655846, train_err: 0.3125, grad_norm: 0.4630381166935, mem: 20826.374023438
iter 3139, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.51276843249798, train_err: 0.265625, grad_norm: 0.5484607219696, mem: 13262.9140625
iter 3140, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.54003936052322, train_err: 0.2421875, grad_norm: 0.50288444757462, mem: 18344.888671875
iter 3141, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.53177048265934, train_err: 0.2890625, grad_norm: 0.51215314865112, mem: 24599.010742188
iter 3142, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.52773275971413, train_err: 0.25, grad_norm: 0.45071741938591, mem: 16454.609375
iter 3143, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.48806384205818, train_err: 0.2265625, grad_norm: 0.37971603870392, mem: 22711.682617188
iter 3144, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.50591117143631, train_err: 0.296875, grad_norm: 0.45948687195778, mem: 12682.081054688
iter 3145, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.56958690285683, train_err: 0.296875, grad_norm: 0.44064891338348, mem: 18935.987304688
iter 3146, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.48122557997704, train_err: 0.2265625, grad_norm: 0.40560954809189, mem: 22131.893554688
iter 3147, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.53003120422363, train_err: 0.2578125, grad_norm: 0.43193346261978, mem: 14565.020507812
iter 3148, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.50075878202915, train_err: 0.2578125, grad_norm: 0.40285500884056, mem: 18931.256835938
iter 3149, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.42876067757607, train_err: 0.2109375, grad_norm: 0.31656369566917, mem: 24013.694335938
iter 3150, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.44757878780365, train_err: 0.203125, grad_norm: 0.3210486471653, mem: 16455.474609375
Testing... 
test_loss = 0.28630995750427, test_pred_err = 0.09375
iter 3151, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.53336209058762, train_err: 0.2421875, grad_norm: 0.42155447602272, mem: 16890.951171875
iter 3152, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.54900950193405, train_err: 0.3046875, grad_norm: 0.43855628371239, mem: 23192.98046875
iter 3153, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.56989753246307, train_err: 0.3203125, grad_norm: 0.5393779873848, mem: 15151.162109375
iter 3154, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.51022654771805, train_err: 0.265625, grad_norm: 0.42563140392303, mem: 20234.924804688
iter 3155, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.58644419908524, train_err: 0.3046875, grad_norm: 0.49097028374672, mem: 12677.106445312
iter 3156, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.5915247797966, train_err: 0.296875, grad_norm: 0.46114724874496, mem: 18932.579101562
iter 3157, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.4834423661232, train_err: 0.2578125, grad_norm: 0.4095316529274, mem: 24013.379882812
iter 3158, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.49799475073814, train_err: 0.2109375, grad_norm: 0.47057113051414, mem: 16455.517578125
iter 3159, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.57807916402817, train_err: 0.359375, grad_norm: 0.55249214172363, mem: 22713.211914062
iter 3160, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.53383651375771, train_err: 0.3125, grad_norm: 0.44943118095398, mem: 15151.994140625
iter 3161, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.51729717850685, train_err: 0.296875, grad_norm: 0.39263582229614, mem: 18344.71875
iter 3162, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.53134042024612, train_err: 0.3125, grad_norm: 0.43300530314445, mem: 24598.741210938
iter 3163, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.48899176716805, train_err: 0.2265625, grad_norm: 0.50495713949203, mem: 16454.529296875
iter 3164, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.49644222855568, train_err: 0.2578125, grad_norm: 0.41739791631699, mem: 22714.122070312
iter 3165, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.5329375565052, train_err: 0.2578125, grad_norm: 0.37954834103584, mem: 15151.275390625
iter 3166, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.55390682816505, train_err: 0.28125, grad_norm: 0.54313570261002, mem: 20235.110351562
iter 3167, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.47912549972534, train_err: 0.21875, grad_norm: 0.43115076422691, mem: 12677.266601562
iter 3168, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.50647392868996, train_err: 0.2578125, grad_norm: 0.4126081764698, mem: 18929.112304688
iter 3169, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.45274794101715, train_err: 0.2109375, grad_norm: 0.38577219843864, mem: 24012.216796875
iter 3170, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.54096966981888, train_err: 0.296875, grad_norm: 0.4460620880127, mem: 14583.541992188
iter 3171, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.60535594820976, train_err: 0.296875, grad_norm: 0.36733430624008, mem: 20823.759765625
iter 3172, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.51663345098495, train_err: 0.2734375, grad_norm: 0.48584732413292, mem: 13259.34375
iter 3173, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.47552317380905, train_err: 0.25, grad_norm: 0.42246454954147, mem: 18344.899414062
iter 3174, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.60131937265396, train_err: 0.3359375, grad_norm: 0.54738509654999, mem: 24595.6328125
iter 3175, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.4789522588253, train_err: 0.2265625, grad_norm: 0.40518087148666, mem: 16456.802734375
iter 3176, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.49146544933319, train_err: 0.2578125, grad_norm: 0.39355799555779, mem: 22717.538085938
iter 3177, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.48601007461548, train_err: 0.2578125, grad_norm: 0.42950114607811, mem: 15154.818359375
iter 3178, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.54891833662987, train_err: 0.3203125, grad_norm: 0.38081103563309, mem: 20239.895507812
iter 3179, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.57705792784691, train_err: 0.3125, grad_norm: 0.48494276404381, mem: 12677.055664062
iter 3180, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.46638154983521, train_err: 0.2421875, grad_norm: 0.46962156891823, mem: 18932.573242188
iter 3181, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.55981016159058, train_err: 0.2890625, grad_norm: 0.49644166231155, mem: 22714.59765625
iter 3182, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.56588640809059, train_err: 0.296875, grad_norm: 0.46221271157265, mem: 15152.05859375
iter 3183, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.50755992531776, train_err: 0.296875, grad_norm: 0.40756511688232, mem: 20234.990234375
iter 3184, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.4935043156147, train_err: 0.2421875, grad_norm: 0.34689024090767, mem: 12677.143554688
iter 3185, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.48378878831863, train_err: 0.234375, grad_norm: 0.48424854874611, mem: 18931.282226562
iter 3186, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.54232105612755, train_err: 0.234375, grad_norm: 0.51619964838028, mem: 24013.751953125
iter 3187, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.46977001428604, train_err: 0.21875, grad_norm: 0.36121532320976, mem: 16455.643554688
iter 3188, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.5559344291687, train_err: 0.3046875, grad_norm: 0.52814441919327, mem: 22713.290039062
iter 3189, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.51482567191124, train_err: 0.296875, grad_norm: 0.4331262409687, mem: 15151.693359375
iter 3190, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.49082270264626, train_err: 0.25, grad_norm: 0.39183899760246, mem: 20235.772460938
iter 3191, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.47613343596458, train_err: 0.2734375, grad_norm: 0.52310091257095, mem: 12678.334960938
iter 3192, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.52211536467075, train_err: 0.296875, grad_norm: 0.38611987233162, mem: 17040.158203125
iter 3193, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.51713512837887, train_err: 0.2578125, grad_norm: 0.41600129008293, mem: 22128.711914062
iter 3194, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.41964107751846, train_err: 0.203125, grad_norm: 0.39934065937996, mem: 14562.629882812
iter 3195, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.4525985121727, train_err: 0.2109375, grad_norm: 0.43268194794655, mem: 18344.81640625
iter 3196, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.55132958292961, train_err: 0.296875, grad_norm: 0.48240146040916, mem: 24598.80859375
iter 3197, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.55649021267891, train_err: 0.28125, grad_norm: 0.47230014204979, mem: 16454.619140625
iter 3198, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.53539377450943, train_err: 0.3046875, grad_norm: 0.48943555355072, mem: 22712.928710938
iter 3199, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.51369878649712, train_err: 0.25, grad_norm: 0.42265251278877, mem: 15149.388671875
iter 3200, lr: 6.103515625e-05, attr_lr: 0, batch_loss: 0.47223021090031, train_err: 0.234375, grad_norm: 0.33570644259453, mem: 20233.918945312
Testing... 
test_loss = 0.3143966794014, test_pred_err = 0.09375
Snapshotting C_model... done
iter 3201, lr: 3.0517578125e-05, attr_lr: 0, batch_loss: 0.47959078848362, train_err: 0.21875, grad_norm: 0.42937225103378, mem: 12812.259765625
iter 3202, lr: 3.0517578125e-05, attr_lr: 0, batch_loss: 0.50939416885376, train_err: 0.21875, grad_norm: 0.47911256551743, mem: 20452.1171875
iter 3203, lr: 3.0517578125e-05, attr_lr: 0, batch_loss: 0.49710002541542, train_err: 0.2890625, grad_norm: 0.42305874824524, mem: 17191.783203125
iter 3204, lr: 3.0517578125e-05, attr_lr: 0, batch_loss: 0.48268501460552, train_err: 0.2578125, grad_norm: 0.37018755078316, mem: 14458.858398438
iter 3205, lr: 3.0517578125e-05, attr_lr: 0, batch_loss: 0.47870892286301, train_err: 0.203125, grad_norm: 0.46722623705864, mem: 12612.962890625
iter 3206, lr: 3.0517578125e-05, attr_lr: 0, batch_loss: 0.5813330411911, train_err: 0.3125, grad_norm: 0.49394905567169, mem: 23871.848632812
iter 3207, lr: 3.0517578125e-05, attr_lr: 0, batch_loss: 0.44018903374672, train_err: 0.1953125, grad_norm: 0.38674259185791, mem: 22017.803710938
iter 3208, lr: 3.0517578125e-05, attr_lr: 0, batch_loss: 0.48043265938759, train_err: 0.2421875, grad_norm: 0.35287642478943, mem: 20126.360351562
iter 3209, lr: 3.0517578125e-05, attr_lr: 0, batch_loss: 0.46110351383686, train_err: 0.2265625, grad_norm: 0.41509032249451, mem: 18235.645507812
iter 3210, lr: 3.0517578125e-05, attr_lr: 0, batch_loss: 0.43481788039207, train_err: 0.203125, grad_norm: 0.39070183038712, mem: 16347.616210938
iter 3211, lr: 3.0517578125e-05, attr_lr: 0, batch_loss: 0.50607155263424, train_err: 0.265625, grad_norm: 0.43260386586189, mem: 14456.89453125
iter 3212, lr: 3.0517578125e-05, attr_lr: 0, batch_loss: 0.49077373743057, train_err: 0.21875, grad_norm: 0.43229773640633, mem: 12613.112304688
iter 3213, lr: 3.0517578125e-05, attr_lr: 0, batch_loss: 0.43424433469772, train_err: 0.1796875, grad_norm: 0.32872858643532, mem: 22861.478515625
iter 3214, lr: 3.0517578125e-05, attr_lr: 0, batch_loss: 0.44370932877064, train_err: 0.1953125, grad_norm: 0.41484302282333, mem: 20127.66015625
iter 3215, lr: 3.0517578125e-05, attr_lr: 0, batch_loss: 0.50444564223289, train_err: 0.2421875, grad_norm: 0.4900418817997, mem: 18236.526367188
iter 3216, lr: 3.0517578125e-05, attr_lr: 0, batch_loss: 0.52795372903347, train_err: 0.2734375, grad_norm: 0.48884218931198, mem: 16348.022460938
iter 3217, lr: 3.0517578125e-05, attr_lr: 0, batch_loss: 0.56919378042221, train_err: 0.2578125, grad_norm: 0.46246576309204, mem: 14456.896484375
iter 3218, lr: 3.0517578125e-05, attr_lr: 0, batch_loss: 0.51536902785301, train_err: 0.28125, grad_norm: 0.43328022956848, mem: 12613.665039062
iter 3219, lr: 3.0517578125e-05, attr_lr: 0, batch_loss: 0.52771992981434, train_err: 0.296875, grad_norm: 0.44516688585281, mem: 23872.702148438
iter 3220, lr: 3.0517578125e-05, attr_lr: 0, batch_loss: 0.50624367594719, train_err: 0.265625, grad_norm: 0.38887789845467, mem: 22017.387695312
iter 3221, lr: 3.0517578125e-05, attr_lr: 0, batch_loss: 0.54568479955196, train_err: 0.296875, grad_norm: 0.47042143344879, mem: 20127.66015625
iter 3222, lr: 3.0517578125e-05, attr_lr: 0, batch_loss: 0.50276529788971, train_err: 0.265625, grad_norm: 0.50044625997543, mem: 18236.612304688
iter 3223, lr: 3.0517578125e-05, attr_lr: 0, batch_loss: 0.52482622861862, train_err: 0.3125, grad_norm: 0.38630148768425, mem: 15297.288085938
iter 3224, lr: 3.0517578125e-05, attr_lr: 0, batch_loss: 0.51274752616882, train_err: 0.2421875, grad_norm: 0.50223970413208, mem: 12612.388671875
iter 3225, lr: 3.0517578125e-05, attr_lr: 0, batch_loss: 0.56957396864891, train_err: 0.328125, grad_norm: 0.39397799968719, mem: 24742.928710938
iter 3226, lr: 3.0517578125e-05, attr_lr: 0, batch_loss: 0.48676922917366, train_err: 0.2578125, grad_norm: 0.43680992722511, mem: 22860.872070312
iter 3227, lr: 3.0517578125e-05, attr_lr: 0, batch_loss: 0.40086385607719, train_err: 0.1640625, grad_norm: 0.27665683627129, mem: 20128.891601562
iter 3228, lr: 3.0517578125e-05, attr_lr: 0, batch_loss: 0.53731736540794, train_err: 0.2890625, grad_norm: 0.51498371362686, mem: 17189.59765625
iter 3229, lr: 3.0517578125e-05, attr_lr: 0, batch_loss: 0.49568051099777, train_err: 0.265625, grad_norm: 0.37101370096207, mem: 14455.319335938
